date,service,resource_type,resource_id,cost,tags,region
2026-06-16,CloudWatch,CloudWatch,cloudwatch-035,23.45,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-17,CloudWatch,CloudWatch,cloudwatch-035,27.03,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-18,CloudWatch,CloudWatch,cloudwatch-035,28.79,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-19,CloudWatch,CloudWatch,cloudwatch-035,25.08,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-20,CloudWatch,CloudWatch,cloudwatch-035,25.31,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-21,CloudWatch,CloudWatch,cloudwatch-035,29.11,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-22,CloudWatch,CloudWatch,cloudwatch-035,27.04,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-23,CloudWatch,CloudWatch,cloudwatch-035,26.97,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-24,CloudWatch,CloudWatch,cloudwatch-035,23.75,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-25,CloudWatch,CloudWatch,cloudwatch-035,27.67,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-26,CloudWatch,CloudWatch,cloudwatch-035,24.41,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-27,CloudWatch,CloudWatch,cloudwatch-035,24.08,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-28,CloudWatch,CloudWatch,cloudwatch-035,25.73,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-29,CloudWatch,CloudWatch,cloudwatch-035,25.32,business_unit=payments;product=payments_platform;environment=development;cost_centre=CC-2003;team=risk-engineering;service=cloudwatch-035;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-01-01,SageMaker,SageMaker,sagemaker-036,28.3,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-02,SageMaker,SageMaker,sagemaker-036,25.84,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-03,SageMaker,SageMaker,sagemaker-036,31.52,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-04,SageMaker,SageMaker,sagemaker-036,32.16,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-05,SageMaker,SageMaker,sagemaker-036,25.31,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-06,SageMaker,SageMaker,sagemaker-036,32.2,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-07,SageMaker,SageMaker,sagemaker-036,28.08,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-08,SageMaker,SageMaker,sagemaker-036,32.3,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-09,SageMaker,SageMaker,sagemaker-036,30.18,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-10,SageMaker,SageMaker,sagemaker-036,30.61,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-11,SageMaker,SageMaker,sagemaker-036,30.28,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-12,SageMaker,SageMaker,sagemaker-036,34.08,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-13,SageMaker,SageMaker,sagemaker-036,28.18,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-14,SageMaker,SageMaker,sagemaker-036,32.88,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-15,SageMaker,SageMaker,sagemaker-036,34.41,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-16,SageMaker,SageMaker,sagemaker-036,33.57,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-17,SageMaker,SageMaker,sagemaker-036,38.41,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-18,SageMaker,SageMaker,sagemaker-036,30.76,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-19,SageMaker,SageMaker,sagemaker-036,34.85,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-20,SageMaker,SageMaker,sagemaker-036,32.2,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-21,SageMaker,SageMaker,sagemaker-036,36.06,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-22,SageMaker,SageMaker,sagemaker-036,32.84,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-23,SageMaker,SageMaker,sagemaker-036,32.04,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-24,SageMaker,SageMaker,sagemaker-036,36.91,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-25,SageMaker,SageMaker,sagemaker-036,32.15,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-26,SageMaker,SageMaker,sagemaker-036,30.04,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-27,SageMaker,SageMaker,sagemaker-036,32.46,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-28,SageMaker,SageMaker,sagemaker-036,35.75,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-29,SageMaker,SageMaker,sagemaker-036,38.24,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-30,SageMaker,SageMaker,sagemaker-036,34.71,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-31,SageMaker,SageMaker,sagemaker-036,38.45,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-01,SageMaker,SageMaker,sagemaker-036,39.87,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-02,SageMaker,SageMaker,sagemaker-036,43.14,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-03,SageMaker,SageMaker,sagemaker-036,43.92,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-04,SageMaker,SageMaker,sagemaker-036,44.78,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-05,SageMaker,SageMaker,sagemaker-036,45.74,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-06,SageMaker,SageMaker,sagemaker-036,48.28,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-02-07,SageMaker,SageMaker,sagemaker-036,44.33,business_unit=platform;product=platform_core;environment=sandbox;cost_centre=CC-3005;team=product-engineering;service=sagemaker-036;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
