instance_id,type,avg_cpu,max_cpu,avg_mem,hours_running,month,environment,team
i-0347,m5.2xlarge,68.7,75.15,48.73,720,2026-02,development,risk-engineering
i-0347,m5.2xlarge,69.86,92.06,53.56,720,2026-03,development,risk-engineering
i-0347,m5.2xlarge,49.19,82.39,69.34,720,2026-04,development,risk-engineering
i-0347,m5.2xlarge,37.53,82.8,78.11,720,2026-05,development,risk-engineering
i-0347,m5.2xlarge,45.48,92.26,78.01,720,2026-06,development,risk-engineering
i-0348,r5.xlarge,45.77,87.63,49.55,720,2026-01,sandbox,product-engineering
i-0348,r5.xlarge,64.5,88.92,49.89,720,2026-02,sandbox,product-engineering
i-0348,r5.xlarge,63.63,89.36,54.34,720,2026-03,sandbox,product-engineering
i-0348,r5.xlarge,41.71,67.76,63.02,720,2026-04,sandbox,product-engineering
i-0348,r5.xlarge,74.12,89.69,57.43,720,2026-05,sandbox,product-engineering
i-0348,r5.xlarge,56.46,73.39,46.52,720,2026-06,sandbox,product-engineering
i-0349,r5.2xlarge,54.28,78.91,60.88,720,2026-01,production,lending-backend
i-0349,r5.2xlarge,73.11,83.12,64.23,720,2026-02,production,lending-backend
i-0349,r5.2xlarge,40.12,94.89,70.91,720,2026-03,production,lending-backend
i-0349,r5.2xlarge,70.09,77.43,60.09,720,2026-04,production,lending-backend
i-0349,r5.2xlarge,55.88,70.82,67.58,720,2026-05,production,lending-backend
i-0349,r5.2xlarge,71.12,69.91,43.45,720,2026-06,production,lending-backend
i-0350,c5.xlarge,64.53,73.2,64.95,720,2026-01,staging,platform-infra
i-0350,c5.xlarge,62.83,74.66,72.61,720,2026-02,staging,platform-infra
i-0350,c5.xlarge,57.0,91.07,70.53,720,2026-03,staging,platform-infra
i-0350,c5.xlarge,69.74,65.6,49.74,720,2026-04,staging,platform-infra
i-0350,c5.xlarge,38.6,78.26,75.6,720,2026-05,staging,platform-infra
i-0350,c5.xlarge,53.7,90.49,53.09,720,2026-06,staging,platform-infra
i-0351,c5.2xlarge,48.58,91.87,57.03,720,2026-01,development,data-engineering
i-0351,c5.2xlarge,66.59,72.1,77.95,720,2026-02,development,data-engineering
i-0351,c5.2xlarge,57.98,87.78,43.58,720,2026-03,development,data-engineering
i-0351,c5.2xlarge,54.71,92.03,75.08,720,2026-04,development,data-engineering
i-0351,c5.2xlarge,36.87,74.11,57.73,720,2026-05,development,data-engineering
i-0351,c5.2xlarge,41.89,86.9,47.38,720,2026-06,development,data-engineering
i-0352,t3.large,48.87,84.9,59.28,720,2026-01,sandbox,payments
i-0352,t3.large,64.54,93.84,44.66,720,2026-02,sandbox,payments
i-0352,t3.large,63.38,71.91,56.58,720,2026-03,sandbox,payments
i-0352,t3.large,36.31,69.08,52.79,720,2026-04,sandbox,payments
i-0352,t3.large,48.68,91.99,69.67,720,2026-05,sandbox,payments
i-0352,t3.large,73.89,82.97,49.67,720,2026-06,sandbox,payments
i-0353,m5.xlarge,48.11,74.6,53.06,720,2026-01,production,risk-engineering
i-0353,m5.xlarge,61.92,80.92,55.42,720,2026-02,production,risk-engineering
i-0353,m5.xlarge,40.96,65.66,48.75,720,2026-03,production,risk-engineering
i-0353,m5.xlarge,39.3,88.56,44.5,720,2026-04,production,risk-engineering
i-0353,m5.xlarge,63.97,76.57,42.94,720,2026-05,production,risk-engineering
i-0353,m5.xlarge,67.51,82.39,49.43,720,2026-06,production,risk-engineering
i-0354,m5.large,70.79,66.36,48.07,720,2026-01,staging,product-engineering
i-0354,m5.large,65.08,86.28,51.57,720,2026-02,staging,product-engineering
i-0354,m5.large,37.48,90.74,52.55,720,2026-03,staging,product-engineering
i-0354,m5.large,42.83,80.48,76.41,720,2026-04,staging,product-engineering
i-0354,m5.large,36.74,87.97,62.9,720,2026-05,staging,product-engineering
i-0354,m5.large,52.02,87.32,78.63,720,2026-06,staging,product-engineering
i-0355,m5.2xlarge,44.17,69.31,76.52,720,2026-01,development,lending-backend
i-0355,m5.2xlarge,61.76,78.14,62.93,720,2026-02,development,lending-backend
i-0355,m5.2xlarge,64.82,88.19,76.8,720,2026-03,development,lending-backend
i-0355,m5.2xlarge,52.07,73.8,65.59,720,2026-04,development,lending-backend
i-0355,m5.2xlarge,51.63,82.84,56.8,720,2026-05,development,lending-backend
i-0355,m5.2xlarge,41.12,79.08,67.64,720,2026-06,development,lending-backend
i-0356,r5.xlarge,66.97,79.8,46.61,720,2026-01,sandbox,platform-infra
i-0356,r5.xlarge,51.59,88.59,56.51,720,2026-02,sandbox,platform-infra
i-0356,r5.xlarge,62.86,80.22,49.65,720,2026-03,sandbox,platform-infra
i-0356,r5.xlarge,66.85,67.53,61.0,720,2026-04,sandbox,platform-infra
i-0356,r5.xlarge,43.36,67.01,60.12,720,2026-05,sandbox,platform-infra
i-0356,r5.xlarge,54.98,86.21,69.79,720,2026-06,sandbox,platform-infra
i-0357,r5.2xlarge,64.11,77.29,65.27,720,2026-01,production,data-engineering
i-0357,r5.2xlarge,58.08,77.65,63.89,720,2026-02,production,data-engineering
i-0357,r5.2xlarge,72.89,70.79,76.23,720,2026-03,production,data-engineering
i-0357,r5.2xlarge,37.14,74.25,51.53,720,2026-04,production,data-engineering
i-0357,r5.2xlarge,60.05,68.94,75.29,720,2026-05,production,data-engineering
i-0357,r5.2xlarge,68.14,84.56,58.34,720,2026-06,production,data-engineering
i-0358,c5.xlarge,72.32,89.92,59.97,720,2026-01,staging,payments
i-0358,c5.xlarge,63.07,82.01,63.52,720,2026-02,staging,payments
i-0358,c5.xlarge,48.24,78.86,43.12,720,2026-03,staging,payments
i-0358,c5.xlarge,49.29,85.87,78.13,720,2026-04,staging,payments
i-0358,c5.xlarge,73.52,81.67,64.26,720,2026-05,staging,payments
i-0358,c5.xlarge,42.43,85.86,42.83,720,2026-06,staging,payments
i-0359,c5.2xlarge,46.39,85.05,52.41,720,2026-01,development,risk-engineering
i-0359,c5.2xlarge,36.99,89.96,52.41,720,2026-02,development,risk-engineering
i-0359,c5.2xlarge,37.52,67.24,50.07,720,2026-03,development,risk-engineering
i-0359,c5.2xlarge,42.12,88.23,52.87,720,2026-04,development,risk-engineering
i-0359,c5.2xlarge,67.19,70.22,59.72,720,2026-05,development,risk-engineering
i-0359,c5.2xlarge,62.52,84.56,64.05,720,2026-06,development,risk-engineering
i-0360,t3.large,71.99,71.86,59.75,720,2026-01,sandbox,product-engineering
i-0360,t3.large,70.36,67.34,42.24,720,2026-02,sandbox,product-engineering
i-0360,t3.large,44.33,83.99,50.4,720,2026-03,sandbox,product-engineering
i-0360,t3.large,42.61,78.76,64.54,720,2026-04,sandbox,product-engineering
i-0360,t3.large,44.94,74.02,64.54,720,2026-05,sandbox,product-engineering
i-0360,t3.large,72.83,85.24,71.32,720,2026-06,sandbox,product-engineering
i-0361,m5.xlarge,49.67,73.17,58.17,720,2026-01,production,lending-backend
i-0361,m5.xlarge,67.29,78.69,73.87,720,2026-02,production,lending-backend
i-0361,m5.xlarge,74.55,67.16,41.82,720,2026-03,production,lending-backend
i-0361,m5.xlarge,40.98,76.53,45.24,720,2026-04,production,lending-backend
i-0361,m5.xlarge,69.83,65.69,52.63,720,2026-05,production,lending-backend
i-0361,m5.xlarge,42.39,92.95,66.78,720,2026-06,production,lending-backend
i-0362,m5.large,71.48,94.17,59.88,720,2026-01,staging,platform-infra
i-0362,m5.large,44.37,70.81,48.92,720,2026-02,staging,platform-infra
i-0362,m5.large,63.34,66.21,42.05,720,2026-03,staging,platform-infra
i-0362,m5.large,59.33,84.26,66.61,720,2026-04,staging,platform-infra
i-0362,m5.large,49.88,89.18,61.34,720,2026-05,staging,platform-infra
i-0362,m5.large,39.22,88.91,78.12,720,2026-06,staging,platform-infra
i-0363,m5.2xlarge,37.4,76.74,59.5,720,2026-01,development,data-engineering
i-0363,m5.2xlarge,40.86,91.03,51.37,720,2026-02,development,data-engineering
i-0363,m5.2xlarge,66.32,85.13,63.92,720,2026-03,development,data-engineering
i-0363,m5.2xlarge,42.69,71.62,41.89,720,2026-04,development,data-engineering
i-0363,m5.2xlarge,44.63,75.36,73.33,720,2026-05,development,data-engineering
i-0363,m5.2xlarge,49.66,87.64,57.58,720,2026-06,development,data-engineering
i-0364,r5.xlarge,66.39,94.29,49.59,720,2026-01,sandbox,payments
i-0364,r5.xlarge,69.49,83.65,72.69,720,2026-02,sandbox,payments
i-0364,r5.xlarge,61.06,77.72,49.12,720,2026-03,sandbox,payments
i-0364,r5.xlarge,37.8,81.07,79.61,720,2026-04,sandbox,payments
i-0364,r5.xlarge,64.52,74.82,73.09,720,2026-05,sandbox,payments
i-0364,r5.xlarge,65.76,73.45,40.57,720,2026-06,sandbox,payments
i-0365,r5.2xlarge,39.73,91.32,73.46,720,2026-01,production,risk-engineering
i-0365,r5.2xlarge,46.81,73.56,71.71,720,2026-02,production,risk-engineering
i-0365,r5.2xlarge,72.51,88.37,64.22,720,2026-03,production,risk-engineering
i-0365,r5.2xlarge,44.71,80.77,49.34,720,2026-04,production,risk-engineering
i-0365,r5.2xlarge,67.32,76.61,73.35,720,2026-05,production,risk-engineering
i-0365,r5.2xlarge,50.26,89.72,53.33,720,2026-06,production,risk-engineering
i-0366,c5.xlarge,52.61,83.46,42.81,720,2026-01,staging,product-engineering
i-0366,c5.xlarge,72.93,82.21,60.31,720,2026-02,staging,product-engineering
i-0366,c5.xlarge,68.58,90.97,60.89,720,2026-03,staging,product-engineering
i-0366,c5.xlarge,72.09,66.94,44.53,720,2026-04,staging,product-engineering
i-0366,c5.xlarge,58.87,75.62,58.57,720,2026-05,staging,product-engineering
i-0366,c5.xlarge,48.12,77.14,72.91,720,2026-06,staging,product-engineering
i-0367,c5.2xlarge,58.74,94.92,71.48,720,2026-01,development,lending-backend
i-0367,c5.2xlarge,45.95,72.93,53.44,720,2026-02,development,lending-backend
i-0367,c5.2xlarge,68.73,65.82,49.21,720,2026-03,development,lending-backend
i-0367,c5.2xlarge,71.2,84.2,49.07,720,2026-04,development,lending-backend
i-0367,c5.2xlarge,43.77,90.88,75.75,720,2026-05,development,lending-backend
i-0367,c5.2xlarge,45.25,77.62,73.38,720,2026-06,development,lending-backend
i-0368,t3.large,65.84,89.42,60.74,720,2026-01,sandbox,platform-infra
i-0368,t3.large,71.46,74.78,46.27,720,2026-02,sandbox,platform-infra
i-0368,t3.large,63.35,81.18,74.18,720,2026-03,sandbox,platform-infra
i-0368,t3.large,38.25,90.31,51.73,720,2026-04,sandbox,platform-infra
i-0368,t3.large,61.19,66.2,64.38,720,2026-05,sandbox,platform-infra
i-0368,t3.large,63.69,76.06,48.62,720,2026-06,sandbox,platform-infra
i-0369,m5.xlarge,56.51,90.0,52.94,720,2026-01,production,data-engineering
i-0369,m5.xlarge,45.1,73.37,77.97,720,2026-02,production,data-engineering
i-0369,m5.xlarge,49.37,65.11,71.27,720,2026-03,production,data-engineering
i-0369,m5.xlarge,62.97,68.86,79.4,720,2026-04,production,data-engineering
i-0369,m5.xlarge,59.32,80.02,55.29,720,2026-05,production,data-engineering
i-0369,m5.xlarge,70.95,72.32,51.43,720,2026-06,production,data-engineering
i-0370,m5.large,39.9,87.77,63.82,720,2026-01,staging,payments
i-0370,m5.large,59.36,71.55,66.05,720,2026-02,staging,payments
i-0370,m5.large,65.62,75.74,72.05,720,2026-03,staging,payments
i-0370,m5.large,48.95,87.74,41.35,720,2026-04,staging,payments
i-0370,m5.large,57.05,94.09,79.25,720,2026-05,staging,payments
i-0370,m5.large,46.27,78.24,42.52,720,2026-06,staging,payments
i-0371,m5.2xlarge,69.93,82.06,55.4,720,2026-01,development,risk-engineering
i-0371,m5.2xlarge,39.51,93.4,61.21,720,2026-02,development,risk-engineering
i-0371,m5.2xlarge,46.32,75.51,50.83,720,2026-03,development,risk-engineering
i-0371,m5.2xlarge,59.07,92.9,74.27,720,2026-04,development,risk-engineering
i-0371,m5.2xlarge,53.42,89.79,56.92,720,2026-05,development,risk-engineering
i-0371,m5.2xlarge,45.09,94.5,52.16,720,2026-06,development,risk-engineering
i-0372,r5.xlarge,47.95,94.69,45.36,720,2026-01,sandbox,product-engineering
i-0372,r5.xlarge,65.42,93.07,60.47,720,2026-02,sandbox,product-engineering
i-0372,r5.xlarge,35.1,76.25,44.46,720,2026-03,sandbox,product-engineering
i-0372,r5.xlarge,51.65,88.7,57.55,720,2026-04,sandbox,product-engineering
i-0372,r5.xlarge,52.28,81.7,63.27,720,2026-05,sandbox,product-engineering
i-0372,r5.xlarge,69.25,74.25,72.87,720,2026-06,sandbox,product-engineering
i-0373,r5.2xlarge,57.64,74.02,51.81,720,2026-01,production,lending-backend
i-0373,r5.2xlarge,49.45,83.68,49.23,720,2026-02,production,lending-backend
i-0373,r5.2xlarge,71.81,82.25,76.8,720,2026-03,production,lending-backend
i-0373,r5.2xlarge,36.86,75.28,40.91,720,2026-04,production,lending-backend
i-0373,r5.2xlarge,45.89,90.86,41.46,720,2026-05,production,lending-backend
i-0373,r5.2xlarge,52.45,68.53,56.67,720,2026-06,production,lending-backend
i-0374,c5.xlarge,68.55,83.69,69.47,720,2026-01,staging,platform-infra
i-0374,c5.xlarge,48.96,93.33,68.37,720,2026-02,staging,platform-infra
i-0374,c5.xlarge,51.87,77.79,76.75,720,2026-03,staging,platform-infra
i-0374,c5.xlarge,58.06,86.19,56.68,720,2026-04,staging,platform-infra
i-0374,c5.xlarge,43.95,86.71,64.31,720,2026-05,staging,platform-infra
i-0374,c5.xlarge,55.05,83.72,48.33,720,2026-06,staging,platform-infra
i-0375,c5.2xlarge,66.76,93.44,75.64,720,2026-01,development,data-engineering
i-0375,c5.2xlarge,47.86,77.18,72.34,720,2026-02,development,data-engineering
i-0375,c5.2xlarge,58.8,81.44,77.07,720,2026-03,development,data-engineering
i-0375,c5.2xlarge,56.44,80.45,41.68,720,2026-04,development,data-engineering
i-0375,c5.2xlarge,37.78,65.22,76.53,720,2026-05,development,data-engineering
i-0375,c5.2xlarge,51.34,79.06,73.82,720,2026-06,development,data-engineering
i-0376,t3.large,59.37,83.29,51.86,720,2026-01,sandbox,payments
i-0376,t3.large,68.36,69.97,42.13,720,2026-02,sandbox,payments
i-0376,t3.large,42.66,73.03,51.29,720,2026-03,sandbox,payments
i-0376,t3.large,61.82,71.53,67.07,720,2026-04,sandbox,payments
i-0376,t3.large,38.65,69.42,60.35,720,2026-05,sandbox,payments
i-0376,t3.large,71.88,90.79,78.75,720,2026-06,sandbox,payments
i-0377,m5.xlarge,61.02,85.27,65.0,720,2026-01,production,risk-engineering
i-0377,m5.xlarge,59.91,69.41,61.75,720,2026-02,production,risk-engineering
i-0377,m5.xlarge,50.44,78.28,60.94,720,2026-03,production,risk-engineering
i-0377,m5.xlarge,40.14,75.78,42.54,720,2026-04,production,risk-engineering
i-0377,m5.xlarge,74.19,68.56,50.34,720,2026-05,production,risk-engineering
i-0377,m5.xlarge,70.65,79.48,45.43,720,2026-06,production,risk-engineering
i-0378,m5.large,50.37,68.48,48.01,720,2026-01,staging,product-engineering
i-0378,m5.large,37.08,78.15,72.27,720,2026-02,staging,product-engineering
i-0378,m5.large,58.44,83.19,48.02,720,2026-03,staging,product-engineering
i-0378,m5.large,48.76,90.36,43.51,720,2026-04,staging,product-engineering
i-0378,m5.large,69.32,79.51,73.49,720,2026-05,staging,product-engineering
i-0378,m5.large,47.72,75.17,70.06,720,2026-06,staging,product-engineering
i-0379,m5.2xlarge,66.4,71.89,78.91,720,2026-01,development,lending-backend
i-0379,m5.2xlarge,38.38,67.06,63.82,720,2026-02,development,lending-backend
i-0379,m5.2xlarge,63.91,93.83,56.2,720,2026-03,development,lending-backend
i-0379,m5.2xlarge,36.01,83.09,51.59,720,2026-04,development,lending-backend
i-0379,m5.2xlarge,52.32,79.65,42.58,720,2026-05,development,lending-backend
i-0379,m5.2xlarge,54.44,77.79,68.5,720,2026-06,development,lending-backend
i-0380,r5.xlarge,60.83,70.56,48.25,720,2026-01,sandbox,platform-infra
i-0380,r5.xlarge,45.04,70.37,66.29,720,2026-02,sandbox,platform-infra
i-0380,r5.xlarge,74.78,84.56,64.27,720,2026-03,sandbox,platform-infra
i-0380,r5.xlarge,51.4,74.38,76.44,720,2026-04,sandbox,platform-infra
i-0380,r5.xlarge,73.76,79.9,51.61,720,2026-05,sandbox,platform-infra
i-0380,r5.xlarge,65.8,68.97,70.62,720,2026-06,sandbox,platform-infra
i-0381,r5.2xlarge,67.76,68.75,79.07,720,2026-01,production,data-engineering
i-0381,r5.2xlarge,74.42,93.1,59.84,720,2026-02,production,data-engineering
i-0381,r5.2xlarge,44.84,82.46,56.8,720,2026-03,production,data-engineering
i-0381,r5.2xlarge,43.24,77.71,66.56,720,2026-04,production,data-engineering
i-0381,r5.2xlarge,37.84,75.0,40.71,720,2026-05,production,data-engineering
i-0381,r5.2xlarge,64.98,84.22,42.51,720,2026-06,production,data-engineering
i-0382,c5.xlarge,73.59,65.68,63.6,720,2026-01,staging,payments
i-0382,c5.xlarge,66.05,88.64,41.37,720,2026-02,staging,payments
i-0382,c5.xlarge,71.26,92.55,62.46,720,2026-03,staging,payments
i-0382,c5.xlarge,54.28,66.35,62.48,720,2026-04,staging,payments
i-0382,c5.xlarge,51.38,88.18,56.16,720,2026-05,staging,payments
i-0382,c5.xlarge,62.34,68.04,45.32,720,2026-06,staging,payments
i-0383,c5.2xlarge,40.59,66.37,61.65,720,2026-01,development,risk-engineering
i-0383,c5.2xlarge,66.76,83.31,63.0,720,2026-02,development,risk-engineering
i-0383,c5.2xlarge,62.22,75.19,54.48,720,2026-03,development,risk-engineering
i-0383,c5.2xlarge,47.57,86.36,46.47,720,2026-04,development,risk-engineering
i-0383,c5.2xlarge,35.52,82.89,77.7,720,2026-05,development,risk-engineering
i-0383,c5.2xlarge,59.38,88.49,66.91,720,2026-06,development,risk-engineering
i-0384,t3.large,54.9,86.55,72.96,720,2026-01,sandbox,product-engineering
i-0384,t3.large,43.99,75.08,48.95,720,2026-02,sandbox,product-engineering
i-0384,t3.large,53.09,91.55,53.81,720,2026-03,sandbox,product-engineering
i-0384,t3.large,49.98,90.81,60.61,720,2026-04,sandbox,product-engineering
i-0384,t3.large,56.42,90.82,59.62,720,2026-05,sandbox,product-engineering
i-0384,t3.large,62.26,67.57,47.15,720,2026-06,sandbox,product-engineering
i-0385,m5.xlarge,51.18,79.85,78.63,720,2026-01,production,lending-backend
i-0385,m5.xlarge,73.83,90.54,52.62,720,2026-02,production,lending-backend
i-0385,m5.xlarge,73.56,85.68,55.72,720,2026-03,production,lending-backend
i-0385,m5.xlarge,63.07,65.5,45.85,720,2026-04,production,lending-backend
i-0385,m5.xlarge,68.19,84.37,54.57,720,2026-05,production,lending-backend
i-0385,m5.xlarge,55.03,92.15,65.26,720,2026-06,production,lending-backend
i-0386,m5.large,50.93,68.61,51.75,720,2026-01,staging,platform-infra
i-0386,m5.large,74.13,78.12,58.87,720,2026-02,staging,platform-infra
i-0386,m5.large,54.94,91.52,64.16,720,2026-03,staging,platform-infra
i-0386,m5.large,62.75,76.68,41.16,720,2026-04,staging,platform-infra
i-0386,m5.large,72.24,93.47,77.97,720,2026-05,staging,platform-infra
i-0386,m5.large,72.75,89.46,67.38,720,2026-06,staging,platform-infra
i-0387,m5.2xlarge,68.78,83.02,45.37,720,2026-01,development,data-engineering
i-0387,m5.2xlarge,50.65,94.14,54.05,720,2026-02,development,data-engineering
i-0387,m5.2xlarge,69.71,67.8,53.37,720,2026-03,development,data-engineering
i-0387,m5.2xlarge,49.04,66.55,44.76,720,2026-04,development,data-engineering
i-0387,m5.2xlarge,42.73,90.13,42.54,720,2026-05,development,data-engineering
i-0387,m5.2xlarge,46.95,65.31,67.83,720,2026-06,development,data-engineering
i-0388,r5.xlarge,59.81,84.35,54.98,720,2026-01,sandbox,payments
i-0388,r5.xlarge,43.33,86.61,72.44,720,2026-02,sandbox,payments
i-0388,r5.xlarge,40.54,79.6,49.95,720,2026-03,sandbox,payments
i-0388,r5.xlarge,41.72,87.03,61.52,720,2026-04,sandbox,payments
i-0388,r5.xlarge,43.65,74.3,78.67,720,2026-05,sandbox,payments
i-0388,r5.xlarge,68.95,91.4,58.4,720,2026-06,sandbox,payments
i-0389,r5.2xlarge,59.95,76.3,43.11,720,2026-01,production,risk-engineering
i-0389,r5.2xlarge,51.04,82.82,51.49,720,2026-02,production,risk-engineering
i-0389,r5.2xlarge,68.92,69.53,54.69,720,2026-03,production,risk-engineering
i-0389,r5.2xlarge,40.0,77.14,41.59,720,2026-04,production,risk-engineering
i-0389,r5.2xlarge,45.9,77.02,59.13,720,2026-05,production,risk-engineering
i-0389,r5.2xlarge,56.75,73.25,60.92,720,2026-06,production,risk-engineering
i-0390,c5.xlarge,55.36,74.49,73.21,720,2026-01,staging,product-engineering
i-0390,c5.xlarge,56.83,74.97,77.89,720,2026-02,staging,product-engineering
i-0390,c5.xlarge,68.8,94.48,67.69,720,2026-03,staging,product-engineering
i-0390,c5.xlarge,50.13,73.43,66.53,720,2026-04,staging,product-engineering
i-0390,c5.xlarge,74.23,83.8,75.26,720,2026-05,staging,product-engineering
i-0390,c5.xlarge,48.16,77.21,76.25,720,2026-06,staging,product-engineering
i-0391,c5.2xlarge,65.27,94.44,70.99,720,2026-01,development,lending-backend
i-0391,c5.2xlarge,52.94,80.93,76.02,720,2026-02,development,lending-backend
i-0391,c5.2xlarge,57.07,72.66,57.42,720,2026-03,development,lending-backend
i-0391,c5.2xlarge,55.65,67.9,69.75,720,2026-04,development,lending-backend
i-0391,c5.2xlarge,39.37,77.15,72.18,720,2026-05,development,lending-backend
i-0391,c5.2xlarge,53.7,90.26,53.68,720,2026-06,development,lending-backend
i-0392,t3.large,73.31,71.28,41.53,720,2026-01,sandbox,platform-infra
i-0392,t3.large,69.9,87.57,49.28,720,2026-02,sandbox,platform-infra
i-0392,t3.large,74.39,80.07,78.04,720,2026-03,sandbox,platform-infra
i-0392,t3.large,55.2,79.16,57.97,720,2026-04,sandbox,platform-infra
i-0392,t3.large,48.4,81.01,58.1,720,2026-05,sandbox,platform-infra
i-0392,t3.large,36.47,72.81,48.52,720,2026-06,sandbox,platform-infra
i-0393,m5.xlarge,69.7,82.97,70.55,720,2026-01,production,data-engineering
i-0393,m5.xlarge,73.27,84.32,79.3,720,2026-02,production,data-engineering
i-0393,m5.xlarge,47.47,70.59,56.13,720,2026-03,production,data-engineering
i-0393,m5.xlarge,53.83,91.86,62.4,720,2026-04,production,data-engineering
i-0393,m5.xlarge,46.69,87.28,60.23,720,2026-05,production,data-engineering
i-0393,m5.xlarge,41.49,82.3,76.46,720,2026-06,production,data-engineering
i-0394,m5.large,68.7,82.6,55.08,720,2026-01,staging,payments
i-0394,m5.large,38.48,79.09,70.08,720,2026-02,staging,payments
i-0394,m5.large,49.41,72.06,77.26,720,2026-03,staging,payments
i-0394,m5.large,67.86,84.15,45.47,720,2026-04,staging,payments
i-0394,m5.large,40.8,68.1,64.65,720,2026-05,staging,payments
i-0394,m5.large,39.62,90.28,79.72,720,2026-06,staging,payments
i-0395,m5.2xlarge,49.65,78.61,68.47,720,2026-01,development,risk-engineering
i-0395,m5.2xlarge,72.49,91.82,42.3,720,2026-02,development,risk-engineering
i-0395,m5.2xlarge,41.76,87.64,67.56,720,2026-03,development,risk-engineering
i-0395,m5.2xlarge,40.33,80.06,71.23,720,2026-04,development,risk-engineering
i-0395,m5.2xlarge,43.75,91.14,42.12,720,2026-05,development,risk-engineering
i-0395,m5.2xlarge,66.29,83.47,52.61,720,2026-06,development,risk-engineering
i-0396,r5.xlarge,63.84,88.47,77.36,720,2026-01,sandbox,product-engineering
i-0396,r5.xlarge,49.71,85.58,64.1,720,2026-02,sandbox,product-engineering
i-0396,r5.xlarge,56.01,91.71,40.13,720,2026-03,sandbox,product-engineering
i-0396,r5.xlarge,46.28,81.15,47.13,720,2026-04,sandbox,product-engineering
i-0396,r5.xlarge,71.31,84.43,59.12,720,2026-05,sandbox,product-engineering
i-0396,r5.xlarge,67.59,78.53,62.35,720,2026-06,sandbox,product-engineering
i-0397,r5.2xlarge,35.11,75.97,45.55,720,2026-01,production,lending-backend
i-0397,r5.2xlarge,62.59,79.37,52.07,720,2026-02,production,lending-backend
i-0397,r5.2xlarge,53.71,71.29,77.0,720,2026-03,production,lending-backend
i-0397,r5.2xlarge,37.16,90.96,60.45,720,2026-04,production,lending-backend
i-0397,r5.2xlarge,59.76,74.08,78.67,720,2026-05,production,lending-backend
i-0397,r5.2xlarge,46.27,82.67,79.74,720,2026-06,production,lending-backend
i-0398,c5.xlarge,70.24,81.09,79.61,720,2026-01,staging,platform-infra
i-0398,c5.xlarge,63.05,71.26,56.22,720,2026-02,staging,platform-infra
i-0398,c5.xlarge,48.38,75.32,70.42,720,2026-03,staging,platform-infra
i-0398,c5.xlarge,58.37,66.14,75.1,720,2026-04,staging,platform-infra
i-0398,c5.xlarge,46.87,94.91,78.17,720,2026-05,staging,platform-infra
i-0398,c5.xlarge,72.62,89.33,48.82,720,2026-06,staging,platform-infra
i-0399,c5.2xlarge,56.31,71.73,50.39,720,2026-01,development,data-engineering
i-0399,c5.2xlarge,59.44,66.23,78.78,720,2026-02,development,data-engineering
i-0399,c5.2xlarge,71.75,76.42,60.62,720,2026-03,development,data-engineering
i-0399,c5.2xlarge,53.64,91.47,67.54,720,2026-04,development,data-engineering
i-0399,c5.2xlarge,46.12,78.41,57.16,720,2026-05,development,data-engineering
i-0399,c5.2xlarge,73.37,70.26,43.58,720,2026-06,development,data-engineering
i-0400,t3.large,70.22,91.9,74.87,720,2026-01,sandbox,payments
i-0400,t3.large,55.44,84.79,62.53,720,2026-02,sandbox,payments
i-0400,t3.large,37.78,82.88,40.54,720,2026-03,sandbox,payments
i-0400,t3.large,48.0,92.97,52.16,720,2026-04,sandbox,payments
i-0400,t3.large,72.59,72.5,52.58,720,2026-05,sandbox,payments
i-0400,t3.large,60.14,87.85,60.06,720,2026-06,sandbox,payments
